GOterm	NCBITaxon:10090	NCBITaxon:33090	NCBITaxon:3702	NCBITaxon:40674
GO:0030920	1	1	1	1
GO:0030921	1	1	1	1
GO:0030922	1	1	1	1
GO:0030923	1	1	1	1
GO:0030924	1	1	1	1
GO:0030925	1	1	1	1
GO:0030926	1	1	1	1
GO:0030927	1	1	1	1
GO:0030929	1	1	1	1
GO:0030930	0	0	0	0
GO:0030931	1	1	1	1
GO:0030932	0	1	1	0
GO:0030933	1	1	1	1
GO:0030934	1	0	0	1
GO:0030935	1	0	0	1
GO:0030936	1	0	0	1
GO:0030937	1	0	0	1
GO:0030938	1	0	0	1
GO:0030941	1	1	1	1
GO:0030942	1	1	1	1
GO:0030943	1	1	1	1
GO:0030944	1	1	1	1
GO:0030945	1	1	1	1
GO:0030946	1	1	1	1
GO:0030947	1	1	1	1
GO:0030948	1	1	1	1
GO:0030949	1	1	1	1
GO:0030950	1	1	1	1
GO:0030951	1	1	1	1
GO:0030952	1	1	1	1
GO:0030953	1	1	1	1
GO:0030954	1	1	1	1
GO:0030955	1	1	1	1
GO:0030956	1	1	1	1
GO:0030957	1	1	1	1
GO:0030958	1	1	1	1
GO:0030959	1	1	1	1
GO:0030960	1	1	1	1
GO:0030961	1	1	1	1
GO:0030962	1	1	1	1
GO:0030963	1	1	1	1
GO:0030964	1	1	1	1
GO:0030965	1	1	1	1
GO:0030968	1	1	1	1
GO:0030970	1	1	1	1
GO:0030971	1	1	1	1
GO:0030973	1	1	1	1
GO:0030974	1	1	1	1
GO:0030975	1	1	1	1
GO:0030976	1	1	1	1
GO:0030977	1	1	1	1
GO:0030978	1	1	1	1
GO:0030979	1	1	1	1
GO:0030980	1	1	1	1
GO:0030981	1	1	1	1
GO:0030982	1	1	1	1
GO:0030983	1	1	1	1
GO:0030984	1	1	1	1
GO:0030985	1	1	1	1
GO:0030986	1	1	1	1
GO:0030987	1	1	1	1
GO:0030988	1	1	1	1
GO:0030989	1	1	1	1
GO:0030990	1	1	1	1
GO:0030991	1	1	1	1
GO:0030992	1	1	1	1
GO:0030993	1	1	1	1
GO:0030994	1	1	1	1
GO:0030995	1	1	1	1
GO:0030997	1	0	0	1
GO:0030998	1	1	1	1
GO:0030999	1	1	1	1
GO:0031000	1	1	1	1
GO:0031001	1	1	1	1
GO:0031002	1	1	1	1
GO:0031003	1	1	1	1
GO:0031004	1	1	1	1
GO:0031005	1	1	1	1
GO:0031009	1	1	1	1
GO:0031010	1	1	1	1
GO:0031011	1	1	1	1
GO:0031012	1	1	1	1
GO:0031013	1	1	1	1
GO:0031014	1	1	1	1
GO:0031016	1	0	0	1
GO:0031017	1	0	0	1
GO:0031018	1	0	0	1
GO:0031019	1	1	1	1
GO:0031020	1	1	1	1
GO:0031021	1	1	1	1
GO:0031022	1	1	1	1
GO:0031023	1	1	1	1
GO:0031024	1	1	1	1
GO:0031025	1	1	1	1
GO:0031026	1	1	1	1
GO:0031027	1	1	1	1
GO:0031028	1	1	1	1
GO:0031029	1	1	1	1
GO:0031030	1	1	1	1
GO:0031031	1	1	1	1
GO:0031032	1	1	1	1
GO:0031033	1	1	1	1
GO:0031034	1	1	1	1
GO:0031035	1	1	1	1
GO:0031036	1	1	1	1
GO:0031037	1	1	1	1
GO:0031038	1	1	1	1
GO:0031039	1	1	1	1
GO:0031040	1	1	1	1
GO:0031041	1	1	1	1
GO:0031042	1	1	1	1
GO:0031043	1	1	1	1
GO:0031044	1	1	1	1
GO:0031045	1	1	1	1
GO:0031047	1	1	1	1
GO:0031048	1	1	1	1
GO:0031049	1	1	1	1
GO:0031050	1	1	1	1
GO:0031051	1	1	1	1
GO:0031052	1	1	1	1
GO:0031053	1	1	1	1
GO:0031054	1	1	1	1
GO:0031055	1	1	1	1
GO:0031056	1	1	1	1
GO:0031057	1	1	1	1
GO:0031058	1	1	1	1
GO:0031059	1	1	1	1
GO:0031060	1	1	1	1
GO:0031061	1	1	1	1
GO:0031062	1	1	1	1
GO:0031063	1	1	1	1
GO:0031064	1	1	1	1
GO:0031065	1	1	1	1
GO:0031066	1	1	1	1
GO:0031067	1	1	1	1
GO:0031068	1	1	1	1
GO:0031069	1	0	0	1
GO:0031070	1	1	1	1
GO:0031071	1	1	1	1
GO:0031072	1	1	1	1
GO:0031073	1	1	1	1
GO:0031074	1	1	1	1
GO:0031076	1	0	0	1
GO:0031077	1	0	0	1
GO:0031078	1	1	1	1
GO:0031080	1	1	1	1
GO:0031081	1	1	1	1
GO:0031082	1	1	1	1
GO:0031083	1	1	1	1
GO:0031084	1	1	1	1
GO:0031085	1	1	1	1
GO:0031086	1	1	1	1
GO:0031087	1	1	1	1
GO:0031088	1	1	1	1
GO:0031089	1	1	1	1
GO:0031090	1	1	1	1
GO:0031091	1	1	1	1
GO:0031092	1	1	1	1
GO:0031093	1	1	1	1
GO:0031094	1	1	1	1
GO:0031095	1	1	1	1
GO:0031096	1	1	1	1
GO:0031097	1	1	1	1
GO:0031098	1	1	1	1
GO:0031099	1	1	1	1
GO:0031100	1	1	1	1
GO:0031101	1	0	0	1
GO:0031102	1	0	0	1
GO:0031103	1	0	0	1
GO:0031104	1	0	0	1
GO:0031105	1	1	1	1
GO:0031106	1	1	1	1
GO:0031107	1	1	1	1
GO:0031108	1	1	1	1
GO:0031109	1	1	1	1
GO:0031110	1	1	1	1
GO:0031111	1	1	1	1
GO:0031112	1	1	1	1
GO:0031113	1	1	1	1
GO:0031114	1	1	1	1
GO:0031115	1	1	1	1
GO:0031116	1	1	1	1
GO:0031117	1	1	1	1
GO:0031118	1	1	1	1
GO:0031119	1	1	1	1
GO:0031120	1	1	1	1
GO:0031121	1	1	1	1
GO:0031122	1	1	1	1
GO:0031123	1	1	1	1
GO:0031124	1	1	1	1
GO:0031125	1	1	1	1
GO:0031126	1	1	1	1
GO:0031127	1	1	1	1
GO:0031128	1	1	1	1
GO:0031129	1	1	1	1
GO:0031130	1	1	1	1
GO:0031131	1	1	1	1
GO:0031132	1	1	1	1
GO:0031133	1	0	0	1
GO:0031134	1	1	1	1
GO:0031135	1	1	1	1
GO:0031136	1	1	1	1
GO:0031137	1	1	1	1
GO:0031138	1	1	1	1
GO:0031139	1	1	1	1
GO:0031140	1	1	1	1
GO:0031141	1	1	1	1
GO:0031142	1	1	1	1
GO:0031143	1	1	1	1
GO:0031144	1	1	1	1
GO:0031145	1	1	1	1
GO:0031146	1	1	1	1
GO:0031147	1	1	1	1
GO:0031148	1	1	1	1
GO:0031149	0	0	0	0
GO:0031150	0	0	0	0
GO:0031151	1	1	1	1
GO:0031152	0	0	0	0
GO:0031153	0	0	0	0
GO:0031154	0	0	0	0
GO:0031155	1	1	1	1
GO:0031156	1	1	1	1
GO:0031157	1	1	1	1
GO:0031158	1	1	1	1
GO:0031159	1	1	1	1
GO:0031160	1	1	1	1
GO:0031161	1	1	1	1
GO:0031162	1	1	1	1
GO:0031163	1	1	1	1
GO:0031164	1	1	1	1
GO:0031165	1	1	1	1
GO:0031166	1	1	1	1
GO:0031167	1	1	1	1
GO:0031168	1	1	1	1
GO:0031169	1	1	1	1
GO:0031170	1	1	1	1
GO:0031171	1	1	1	1
GO:0031172	1	1	1	1
GO:0031173	1	0	0	1
GO:0031174	1	0	0	1
GO:0031175	1	0	0	1
GO:0031176	1	1	1	1
GO:0031177	1	1	1	1
GO:0031179	1	1	1	1
GO:0031201	1	1	1	1
GO:0031203	1	1	1	1
GO:0031204	1	1	1	1
GO:0031205	1	1	1	1
GO:0031207	1	1	1	1
GO:0031208	1	1	1	1
GO:0031209	1	1	1	1
GO:0031210	1	1	1	1
GO:0031211	1	1	1	1
GO:0031213	1	1	1	1
GO:0031214	1	1	1	1
GO:0031215	1	1	1	1
GO:0031216	1	1	1	1
GO:0031217	1	1	1	1
GO:0031218	1	1	1	1
GO:0031219	1	1	1	1
GO:0031220	1	1	1	1
GO:0031221	1	1	1	1
GO:0031222	1	1	1	1
GO:0031223	1	0	0	1
GO:0031224	1	1	1	1
GO:0031225	1	1	1	1
GO:0031226	1	1	1	1
GO:0031227	1	1	1	1
GO:0031228	1	1	1	1
GO:0031229	1	1	1	1
GO:0031230	0	0	0	0
GO:0031231	1	1	1	1
GO:0031232	1	1	1	1
GO:0031233	1	1	1	1
GO:0031234	1	1	1	1
GO:0031235	1	1	1	1
GO:0031236	1	1	1	1
GO:0031237	1	1	1	1
GO:0031240	0	0	0	0
GO:0031241	0	0	0	0
GO:0031242	0	0	0	0
GO:0031243	0	0	0	0
GO:0031244	0	0	0	0
GO:0031245	0	0	0	0
GO:0031246	0	0	0	0
GO:0031247	1	1	1	1
GO:0031248	1	1	1	1
GO:0031249	1	1	1	1
GO:0031250	1	1	1	1
GO:0031251	1	1	1	1
GO:0031252	1	1	1	1
GO:0031253	1	1	1	1
GO:0031254	1	1	1	1
GO:0031255	1	1	1	1
GO:0031256	1	1	1	1
GO:0031257	1	1	1	1
GO:0031258	1	1	1	1
GO:0031259	1	1	1	1
GO:0031260	1	1	1	1
GO:0031261	1	1	1	1
GO:0031262	1	1	1	1
GO:0031263	1	1	1	1
GO:0031264	1	1	1	1
GO:0031265	1	1	1	1
GO:0031266	1	1	1	1
GO:0031267	1	1	1	1
GO:0031268	1	1	1	1
GO:0031269	1	1	1	1
GO:0031270	1	1	1	1
GO:0031271	1	1	1	1
GO:0031272	1	1	1	1
GO:0031273	1	1	1	1
GO:0031274	1	1	1	1
GO:0031275	1	1	1	1
GO:0031276	1	1	1	1
GO:0031277	1	1	1	1
GO:0031278	1	1	1	1
GO:0031279	1	1	1	1
GO:0031280	1	1	1	1
GO:0031281	1	1	1	1
GO:0031282	1	1	1	1
GO:0031283	1	1	1	1
GO:0031284	1	1	1	1
GO:0031285	1	1	1	1
GO:0031286	1	1	1	1
GO:0031287	1	1	1	1
GO:0031288	0	0	0	0
GO:0031289	1	1	1	1
GO:0031290	1	0	0	1
GO:0031291	1	1	1	1
GO:0031292	1	1	1	1
GO:0031293	1	1	1	1
GO:0031294	1	1	1	1
GO:0031295	1	1	1	1
GO:0031296	1	1	1	1
GO:0031297	1	1	1	1
GO:0031298	1	1	1	1
GO:0031299	1	1	1	1
GO:0031300	1	1	1	1
GO:0031301	1	1	1	1
GO:0031302	1	1	1	1
GO:0031303	1	1	1	1
GO:0031304	1	1	1	1
GO:0031305	1	1	1	1
GO:0031306	1	1	1	1
GO:0031307	1	1	1	1
GO:0031308	1	1	1	1
GO:0031309	1	1	1	1
GO:0031310	1	1	1	1
GO:0031311	1	1	1	1
GO:0031312	1	1	1	1
GO:0031313	1	1	1	1
GO:0031314	1	1	1	1
GO:0031315	1	1	1	1
GO:0031316	1	1	1	1
GO:0031317	1	1	1	1
GO:0031318	1	1	1	1
GO:0031319	1	1	1	1
GO:0031320	1	1	1	1
GO:0031321	0	0	0	0
GO:0031322	0	0	0	0
GO:0031323	1	1	1	1
GO:0031324	1	1	1	1
GO:0031325	1	1	1	1
GO:0031326	1	1	1	1
GO:0031327	1	1	1	1
GO:0031328	1	1	1	1
GO:0031329	1	1	1	1
GO:0031330	1	1	1	1
GO:0031331	1	1	1	1
GO:0031332	1	1	1	1
GO:0031333	1	1	1	1
GO:0031334	1	1	1	1
GO:0031335	1	1	1	1
GO:0031336	1	1	1	1
GO:0031337	1	1	1	1
GO:0031338	1	1	1	1
GO:0031339	1	1	1	1
GO:0031340	1	1	1	1
GO:0031341	1	1	1	1
GO:0031342	1	1	1	1
GO:0031343	1	1	1	1
GO:0031344	1	1	1	1
GO:0031345	1	1	1	1
GO:0031346	1	1	1	1
GO:0031347	1	1	1	1
GO:0031348	1	1	1	1
GO:0031349	1	1	1	1
GO:0031350	1	1	1	1
GO:0031351	1	1	1	1
GO:0031352	1	1	1	1
GO:0031353	1	1	1	1
GO:0031354	1	1	1	1
GO:0031355	1	1	1	1
GO:0031356	1	1	1	1
GO:0031357	1	1	1	1
GO:0031358	1	1	1	1
GO:0031359	1	1	1	1
GO:0031360	1	1	1	1
GO:0031361	1	1	1	1
GO:0031362	1	1	1	1
GO:0031363	1	1	1	1
GO:0031364	1	1	1	1
GO:0031365	1	1	1	1
GO:0031366	1	1	1	1
GO:0031367	1	1	1	1
GO:0031369	1	1	1	1
GO:0031370	1	1	1	1
GO:0031371	1	1	1	1
GO:0031372	1	1	1	1
GO:0031379	1	1	1	1
GO:0031380	1	1	1	1
GO:0031381	1	1	1	1
GO:0031382	1	1	1	1
GO:0031383	1	1	1	1
GO:0031384	1	1	1	1
GO:0031385	1	1	1	1
GO:0031386	1	1	1	1
GO:0031387	1	1	1	1
GO:0031388	1	1	1	1
GO:0031389	1	1	1	1
GO:0031390	1	1	1	1
GO:0031391	1	1	1	1
GO:0031392	1	1	1	1
GO:0031393	1	1	1	1
GO:0031394	1	1	1	1
GO:0031395	1	1	1	1
GO:0031396	1	1	1	1
GO:0031397	1	1	1	1
GO:0031398	1	1	1	1
GO:0031399	1	1	1	1
GO:0031400	1	1	1	1
GO:0031401	1	1	1	1
GO:0031402	1	1	1	1
GO:0031403	1	1	1	1
GO:0031404	1	1	1	1
GO:0031405	1	1	1	1
GO:0031406	1	1	1	1
GO:0031407	1	1	1	1
GO:0031408	1	1	1	1
GO:0031409	1	1	1	1
GO:0031410	1	1	1	1
GO:0031411	1	1	1	1
GO:0031412	1	1	1	1
GO:0031413	1	1	1	1
GO:0031414	1	1	1	1
GO:0031415	1	1	1	1
GO:0031416	1	1	1	1
GO:0031417	1	1	1	1
GO:0031418	1	1	1	1
GO:0031419	1	1	1	1
GO:0031420	1	1	1	1
GO:0031421	1	1	1	1
GO:0031422	1	1	1	1
GO:0031423	1	1	1	1
GO:0031424	1	0	0	1
GO:0031425	0	1	1	0
GO:0031426	1	1	1	1
GO:0031427	1	1	1	1
GO:0031428	1	1	1	1
GO:0031429	1	1	1	1
GO:0031430	1	1	1	1
GO:0031431	1	1	1	1
GO:0031432	1	1	1	1
GO:0031433	1	1	1	1
GO:0031434	1	1	1	1
GO:0031435	1	1	1	1
GO:0031436	1	1	1	1
GO:0031437	1	1	1	1
GO:0031438	1	1	1	1
GO:0031439	1	1	1	1
GO:0031440	1	1	1	1
GO:0031441	1	1	1	1
GO:0031442	1	1	1	1
GO:0031443	1	1	1	1
GO:0031444	1	1	1	1
GO:0031445	1	1	1	1
GO:0031446	1	1	1	1
GO:0031447	1	1	1	1
GO:0031448	1	1	1	1
GO:0031449	1	1	1	1
GO:0031450	1	1	1	1
GO:0031451	1	1	1	1
GO:0031452	1	1	1	1
GO:0031453	1	1	1	1
GO:0031454	1	1	1	1
GO:0031455	1	1	1	1
GO:0031456	1	1	1	1
GO:0031457	1	1	1	1
GO:0031458	1	1	1	1
GO:0031459	1	1	1	1
GO:0031460	1	1	1	1
GO:0031461	1	1	1	1
GO:0031462	1	1	1	1
GO:0031463	1	1	1	1
GO:0031464	1	1	1	1
GO:0031465	1	1	1	1
GO:0031466	1	1	1	1
GO:0031467	1	1	1	1
GO:0031468	1	1	1	1
GO:0031469	1	1	1	1
GO:0031470	1	1	1	1
GO:0031471	1	1	1	1
GO:0031472	1	1	1	1
GO:0031473	1	1	1	1
GO:0031474	1	1	1	1
GO:0031475	1	1	1	1
GO:0031476	1	1	1	1
GO:0031477	1	1	1	1
GO:0031478	1	1	1	1
GO:0031479	1	1	1	1
GO:0031480	1	1	1	1
GO:0031481	1	1	1	1
GO:0031482	1	1	1	1
GO:0031483	1	1	1	1
GO:0031484	1	1	1	1
GO:0031485	1	1	1	1
GO:0031486	1	1	1	1
GO:0031487	1	1	1	1
GO:0031488	1	1	1	1
GO:0031489	1	1	1	1
GO:0031490	1	1	1	1
GO:0031491	1	1	1	1
GO:0031492	1	1	1	1
GO:0031493	1	1	1	1
GO:0031494	1	1	1	1
GO:0031495	1	1	1	1
GO:0031496	1	1	1	1
GO:0031497	1	1	1	1
GO:0031498	1	1	1	1
GO:0031499	1	1	1	1
GO:0031500	1	1	1	1
GO:0031501	1	1	1	1
GO:0031502	1	0	0	1
GO:0031503	1	1	1	1
GO:0031504	0	0	0	0
GO:0031505	0	0	0	0
GO:0031506	1	1	1	1
GO:0031507	1	1	1	1
GO:0031508	1	1	1	1
GO:0031509	1	1	1	1
GO:0031510	1	1	1	1
GO:0031511	1	1	1	1
GO:0031514	1	1	0	1
GO:0031515	1	1	1	1
GO:0031516	1	1	1	1
GO:0031517	1	1	1	1
GO:0031518	1	1	1	1
GO:0031519	1	1	1	1
GO:0031520	1	1	1	1
GO:0031521	1	1	1	1
GO:0031522	0	0	0	0
GO:0031523	1	1	1	1
GO:0031524	1	1	1	1
GO:0031525	1	1	1	1
GO:0031526	1	1	1	1
GO:0031527	1	1	1	1
GO:0031528	1	1	1	1
GO:0031529	1	1	1	1
GO:0031530	1	1	1	1
GO:0031531	1	1	1	1
GO:0031532	1	1	1	1
GO:0031533	1	1	1	1
GO:0031534	1	1	1	1
GO:0031535	1	1	1	1
GO:0031536	1	1	1	1
GO:0031537	1	1	1	1
GO:0031538	1	1	1	1
GO:0031539	1	1	1	1
GO:0031540	1	1	1	1
GO:0031541	1	1	1	1
GO:0031542	1	1	1	1
GO:0031543	1	1	1	1
GO:0031544	1	1	1	1
GO:0031545	1	1	1	1
GO:0031546	1	1	1	1
GO:0031547	1	1	1	1
GO:0031548	1	1	1	1
GO:0031549	1	1	1	1
GO:0031550	1	1	1	1
GO:0031551	1	1	1	1
GO:0031552	1	1	1	1
GO:0031553	1	1	1	1
GO:0031554	1	1	1	1
GO:0031555	0	0	0	0
GO:0031556	0	0	0	0
GO:0031559	1	1	1	1
GO:0031560	1	1	1	1
GO:0031561	1	1	1	1
GO:0031562	1	1	1	1
GO:0031563	1	1	1	1
GO:0031564	1	1	1	1
GO:0031566	1	1	1	1
GO:0031567	1	1	1	1
GO:0031568	1	1	1	1
GO:0031569	1	1	1	1
GO:0031570	1	1	1	1
GO:0031571	1	1	1	1
GO:0031572	1	1	1	1
GO:0031573	1	1	1	1
GO:0031577	1	1	1	1
GO:0031578	0	0	0	0
GO:0031579	1	1	1	1
GO:0031580	1	1	1	1
GO:0031581	1	1	1	1
GO:0031582	1	1	1	1
GO:0031583	1	1	1	1
GO:0031584	1	1	1	1
GO:0031585	1	1	1	1
GO:0031586	1	1	1	1
GO:0031587	1	1	1	1
GO:0031588	1	1	1	1
GO:0031589	1	1	1	1
GO:0031590	1	1	1	1
GO:0031591	1	1	1	1
GO:0031592	1	1	1	1
GO:0031593	1	1	1	1
GO:0031594	1	0	0	1
GO:0031595	1	1	1	1
GO:0031597	1	1	1	1
GO:0031598	1	1	1	1
GO:0031600	1	1	1	1
GO:0031601	1	1	1	1
GO:0031603	1	1	1	1
GO:0031604	1	1	1	1
GO:0031606	1	1	1	1
GO:0031607	1	1	1	1
GO:0031609	1	1	1	1
GO:0031610	1	1	1	1
GO:0031612	1	1	1	1
GO:0031613	1	1	1	1
GO:0031615	1	1	1	1
GO:0031616	1	0	0	1
GO:0031617	1	1	1	1
GO:0031618	1	1	1	1
GO:0031619	1	1	1	1
GO:0031620	1	1	1	1
GO:0031621	1	1	1	1
GO:0031622	1	1	1	1
GO:0031623	1	1	1	1
GO:0031624	1	1	1	1
GO:0031625	1	1	1	1
GO:0031626	1	1	1	1
GO:0031627	1	1	1	1
GO:0031628	1	1	1	1
GO:0031629	1	1	1	1
GO:0031630	1	1	1	1
GO:0031631	1	1	1	1
GO:0031632	1	1	1	1
GO:0031633	0	0	0	0
GO:0031634	1	1	1	1
GO:0031635	1	1	1	1
GO:0031637	1	1	1	1
GO:0031638	1	1	1	1
GO:0031639	1	1	1	1
GO:0031640	1	1	1	1
GO:0031641	1	1	1	1
GO:0031642	1	1	1	1
GO:0031643	1	1	1	1
GO:0031644	1	1	1	1
GO:0031645	1	1	1	1
GO:0031646	1	1	1	1
GO:0031647	1	1	1	1
GO:0031648	1	1	1	1
GO:0031649	1	1	1	1
GO:0031650	1	1	1	1
GO:0031651	1	1	1	1
GO:0031652	1	1	1	1
GO:0031653	1	1	1	1
GO:0031654	1	1	1	1
GO:0031655	1	1	1	1
GO:0031656	1	1	1	1
GO:0031660	1	1	1	1
GO:0031661	1	1	1	1
GO:0031663	1	1	1	1
GO:0031664	1	1	1	1
GO:0031665	1	1	1	1
GO:0031666	1	1	1	1
GO:0031667	1	1	1	1
GO:0031668	1	1	1	1
GO:0031669	1	1	1	1
GO:0031670	1	1	1	1
GO:0031671	1	1	1	1
GO:0031672	1	1	1	1
GO:0031673	1	1	1	1
GO:0031674	1	1	1	1
GO:0031676	0	0	0	0
GO:0031679	1	1	1	1
GO:0031680	1	1	1	1
GO:0031681	1	1	1	1
GO:0031682	1	1	1	1
GO:0031683	1	1	1	1
GO:0031685	1	1	1	1
GO:0031686	1	1	1	1
GO:0031687	1	1	1	1
GO:0031688	1	1	1	1
GO:0031689	1	1	1	1
GO:0031690	1	1	1	1
GO:0031691	1	1	1	1
GO:0031692	1	1	1	1
GO:0031693	1	1	1	1
GO:0031694	1	1	1	1
GO:0031695	1	1	1	1
GO:0031696	1	1	1	1
GO:0031697	1	1	1	1
GO:0031698	1	1	1	1
GO:0031699	1	1	1	1
GO:0031700	1	1	1	1
GO:0031701	1	1	1	1
GO:0031702	1	1	1	1
GO:0031703	1	1	1	1
GO:0031704	1	1	1	1
GO:0031705	1	1	1	1
GO:0031706	1	1	1	1
GO:0031707	1	1	1	1
GO:0031708	1	1	1	1
GO:0031709	1	1	1	1
GO:0031710	1	1	1	1
GO:0031711	1	1	1	1
GO:0031712	1	1	1	1
GO:0031713	1	1	1	1
GO:0031714	1	1	1	1
GO:0031715	1	1	1	1
GO:0031716	1	1	1	1
GO:0031717	1	1	1	1
GO:0031718	1	1	1	1
GO:0031719	1	1	1	1
GO:0031720	1	1	1	1
GO:0031721	1	1	1	1
GO:0031722	1	1	1	1
GO:0031723	1	1	1	1
GO:0031724	1	1	1	1
GO:0031725	1	1	1	1
GO:0031726	1	1	1	1
GO:0031727	1	1	1	1
GO:0031728	1	1	1	1
GO:0031729	1	1	1	1
GO:0031730	1	1	1	1
GO:0031731	1	1	1	1
GO:0031732	1	1	1	1
GO:0031733	1	1	1	1
GO:0031734	1	1	1	1
GO:0031735	1	1	1	1
GO:0031736	1	1	1	1
GO:0031737	1	1	1	1
GO:0031738	1	1	1	1
GO:0031739	1	1	1	1
GO:0031740	1	1	1	1
GO:0031741	1	1	1	1
GO:0031745	1	1	1	1
GO:0031746	1	1	1	1
GO:0031747	1	1	1	1
GO:0031748	1	1	1	1
GO:0031749	1	1	1	1
GO:0031750	1	1	1	1
GO:0031751	1	1	1	1
GO:0031752	1	1	1	1
GO:0031753	1	1	1	1
GO:0031754	1	1	1	1
GO:0031755	1	1	1	1
GO:0031756	1	1	1	1
GO:0031757	1	1	1	1
GO:0031758	1	1	1	1
GO:0031759	1	1	1	1
GO:0031760	1	1	1	1
GO:0031761	1	1	1	1
GO:0031762	1	1	1	1
GO:0031763	1	1	1	1
GO:0031764	1	1	1	1
GO:0031765	1	1	1	1
GO:0031766	1	1	1	1
GO:0031767	1	1	1	1
GO:0031768	1	1	1	1
GO:0031769	1	1	1	1
GO:0031770	1	1	1	1
GO:0031771	1	1	1	1
GO:0031772	1	1	1	1
GO:0031773	1	1	1	1
GO:0031774	1	1	1	1
GO:0031775	1	1	1	1
GO:0031776	1	1	1	1
GO:0031777	1	1	1	1
GO:0031778	1	1	1	1
GO:0031779	1	1	1	1
GO:0031780	1	1	1	1
GO:0031781	1	1	1	1
GO:0031782	1	1	1	1
GO:0031783	1	1	1	1
GO:0031784	1	1	1	1
GO:0031785	1	1	1	1
GO:0031786	1	1	1	1
GO:0031787	1	1	1	1
GO:0031788	1	1	1	1
GO:0031789	1	1	1	1
GO:0031795	1	1	1	1
GO:0031796	1	1	1	1
GO:0031797	1	1	1	1
GO:0031798	1	1	1	1
GO:0031799	1	1	1	1
GO:0031800	1	1	1	1
GO:0031801	1	1	1	1
GO:0031802	1	1	1	1
GO:0031803	1	1	1	1
GO:0031804	1	1	1	1
GO:0031805	1	1	1	1
GO:0031806	1	1	1	1
GO:0031807	1	1	1	1
GO:0031808	1	1	1	1
GO:0031809	1	1	1	1
GO:0031810	1	1	1	1
GO:0031811	1	1	1	1
GO:0031812	1	1	1	1
GO:0031813	1	1	1	1
GO:0031814	1	1	1	1
GO:0031815	1	1	1	1
GO:0031816	1	1	1	1
GO:0031817	1	1	1	1
GO:0031818	1	1	1	1
GO:0031819	1	1	1	1
GO:0031820	1	1	1	1
GO:0031821	1	1	1	1
GO:0031822	1	1	1	1
GO:0031823	1	1	1	1
GO:0031824	1	1	1	1
GO:0031825	1	1	1	1
GO:0031826	1	1	1	1
GO:0031827	1	1	1	1
GO:0031828	1	1	1	1
GO:0031829	1	1	1	1
GO:0031830	1	1	1	1
GO:0031831	1	1	1	1
GO:0031832	1	1	1	1
GO:0031833	1	1	1	1
GO:0031834	1	1	1	1
GO:0031835	1	1	1	1
GO:0031836	1	1	1	1
GO:0031837	1	1	1	1
GO:0031838	1	1	1	1
GO:0031839	1	1	1	1
GO:0031840	1	1	1	1
GO:0031841	1	1	1	1
GO:0031842	1	1	1	1
GO:0031843	1	1	1	1
GO:0031844	1	1	1	1
GO:0031845	1	1	1	1
GO:0031846	1	1	1	1
GO:0031847	1	1	1	1
GO:0031848	1	1	1	1
GO:0031849	1	1	1	1
GO:0031850	1	1	1	1
GO:0031851	1	1	1	1
GO:0031852	1	1	1	1
GO:0031853	1	1	1	1
GO:0031854	1	1	1	1
GO:0031855	1	1	1	1
GO:0031856	1	1	1	1
GO:0031857	1	1	1	1
GO:0031858	1	1	1	1
GO:0031859	1	1	1	1
GO:0031860	1	1	1	1
GO:0031861	1	1	1	1
GO:0031862	1	1	1	1
GO:0031863	1	1	1	1
GO:0031864	1	1	1	1
GO:0031865	1	1	1	1
GO:0031866	1	1	1	1
GO:0031867	1	1	1	1
GO:0031868	1	1	1	1
GO:0031869	1	1	1	1
GO:0031870	1	1	1	1
GO:0031871	1	1	1	1
GO:0031872	1	1	1	1
GO:0031873	1	1	1	1
GO:0031874	1	1	1	1
GO:0031875	1	1	1	1
GO:0031876	1	1	1	1
GO:0031877	1	1	1	1
GO:0031878	1	1	1	1
GO:0031879	1	1	1	1
GO:0031880	1	1	1	1
GO:0031881	1	1	1	1
GO:0031882	1	1	1	1
GO:0031883	1	1	1	1
GO:0031884	1	1	1	1
GO:0031885	1	1	1	1
GO:0031886	1	1	1	1
GO:0031887	1	1	1	1
GO:0031889	1	1	1	1
GO:0031890	1	1	1	1
GO:0031891	1	1	1	1
GO:0031892	1	1	1	1
GO:0031893	1	1	1	1
GO:0031894	1	1	1	1
GO:0031895	1	1	1	1
GO:0031896	1	1	1	1
GO:0031897	0	1	1	0
GO:0031898	0	1	1	0
GO:0031899	0	1	1	0
GO:0031900	0	1	1	0
GO:0031901	1	1	1	1
GO:0031902	1	1	1	1
GO:0031903	1	1	1	1
GO:0031904	1	1	1	1
GO:0031905	1	1	1	1
GO:0031906	1	1	1	1
GO:0031907	1	1	1	1
GO:0031908	1	1	1	1
GO:0031910	1	1	1	1
GO:0031911	1	1	1	1
GO:0031912	0	0	0	0
GO:0031913	1	1	1	1
GO:0031914	1	1	1	1
GO:0031915	1	1	1	1
GO:0031916	1	1	1	1
GO:0031917	1	1	1	1
GO:0031918	1	1	1	1
GO:0031919	1	1	1	1
GO:0031920	1	1	1	1
GO:0031921	1	1	1	1
GO:0031922	1	1	1	1
GO:0031923	1	1	1	1
GO:0031924	1	1	1	1
GO:0031925	1	1	1	1
GO:0031926	1	1	1	1
GO:0031927	1	1	1	1
GO:0031928	1	1	1	1
GO:0031929	1	1	1	1
GO:0031930	1	1	1	1
GO:0031931	1	1	1	1
GO:0031932	1	1	1	1
