inbred,aspect,db_object_symbol,rc,num_gold,num_pred,evalType,source
Mo17,C,Zm00014a012348,1,9,19,CAFA,GOMAP
Mo17,C,Zm00014a025398,1,8,31,CAFA,GOMAP
Mo17,C,Zm00014a043869,0.888888888888889,18,28,CAFA,GOMAP
Mo17,C,Zm00014a019226,0.380952380952381,21,11,CAFA,GOMAP
Mo17,C,Zm00014a035668,1,8,10,CAFA,GOMAP
Mo17,P,Zm00014a015785,0.894736842105263,19,202,CAFA,GOMAP
Mo17,C,Zm00014a034286,1,8,18,CAFA,GOMAP
Mo17,C,Zm00014a000005,0.8,10,18,CAFA,GOMAP
Mo17,C,Zm00014a036636,1,9,16,CAFA,GOMAP
Mo17,C,Zm00014a039453,1,8,13,CAFA,GOMAP
Mo17,C,Zm00014a033539,0.75,8,10,CAFA,GOMAP
Mo17,F,Zm00014a033541,1,5,5,CAFA,GOMAP
Mo17,P,Zm00014a033541,1,28,39,CAFA,GOMAP
Mo17,C,Zm00014a033541,1,9,16,CAFA,GOMAP
Mo17,C,Zm00014a030335,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a021445,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a031444,1,9,17,CAFA,GOMAP
Mo17,C,Zm00014a027706,0.8,10,20,CAFA,GOMAP
Mo17,C,Zm00014a026209,1,8,10,CAFA,GOMAP
Mo17,C,Zm00014a000462,1,8,13,CAFA,GOMAP
Mo17,C,Zm00014a029698,0.75,4,11,CAFA,GOMAP
Mo17,C,Zm00014a017784,1,9,51,CAFA,GOMAP
Mo17,C,Zm00014a004694,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a041560,1,8,24,CAFA,GOMAP
Mo17,C,Zm00014a039871,0.75,24,30,CAFA,GOMAP
Mo17,C,Zm00014a022775,1,9,12,CAFA,GOMAP
Mo17,C,Zm00014a022086,1,19,44,CAFA,GOMAP
Mo17,C,Zm00014a031013,1,9,27,CAFA,GOMAP
Mo17,C,Zm00014a004507,0.75,24,24,CAFA,GOMAP
Mo17,C,Zm00014a021593,0.8,10,22,CAFA,GOMAP
Mo17,C,Zm00014a021592,0.75,24,26,CAFA,GOMAP
Mo17,C,Zm00014a016192,0.857142857142857,14,19,CAFA,GOMAP
Mo17,C,Zm00014a036168,1,9,19,CAFA,GOMAP
Mo17,C,Zm00014a039736,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a001353,0.8,10,27,CAFA,GOMAP
Mo17,C,Zm00014a001800,0.612903225806452,31,39,CAFA,GOMAP
Mo17,C,Zm00014a038647,0.888888888888889,9,12,CAFA,GOMAP
Mo17,C,Zm00014a007844,0.888888888888889,9,9,CAFA,GOMAP
Mo17,C,Zm00014a008984,1,9,14,CAFA,GOMAP
Mo17,C,Zm00014a011299,1,9,14,CAFA,GOMAP
Mo17,C,Zm00014a043607,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a040922,0.8,10,26,CAFA,GOMAP
Mo17,C,Zm00014a038059,0.714285714285714,21,32,CAFA,GOMAP
Mo17,C,Zm00014a010502,0.5,10,12,CAFA,GOMAP
Mo17,C,Zm00014a029659,0.8,10,20,CAFA,GOMAP
Mo17,C,Zm00014a012541,0.888888888888889,9,14,CAFA,GOMAP
Mo17,C,Zm00014a025672,1,8,19,CAFA,GOMAP
Mo17,C,Zm00014a023544,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a042586,1,8,11,CAFA,GOMAP
Mo17,F,Zm00014a009183,0.75,8,25,CAFA,GOMAP
Mo17,P,Zm00014a009183,0,38,44,CAFA,GOMAP
Mo17,C,Zm00014a009183,0.692307692307692,13,12,CAFA,GOMAP
Mo17,C,Zm00014a029324,0.8,10,20,CAFA,GOMAP
Mo17,C,Zm00014a000577,1,13,16,CAFA,GOMAP
Mo17,C,Zm00014a040465,1,9,20,CAFA,GOMAP
Mo17,C,Zm00014a020324,1,8,39,CAFA,GOMAP
Mo17,C,Zm00014a023905,1,8,20,CAFA,GOMAP
Mo17,F,Zm00014a016889,0.555555555555556,9,6,CAFA,GOMAP
Mo17,C,Zm00014a016889,1,9,16,CAFA,GOMAP
Mo17,C,Zm00014a037317,1,9,16,CAFA,GOMAP
Mo17,C,Zm00014a020320,1,9,12,CAFA,GOMAP
Mo17,C,Zm00014a037312,1,8,28,CAFA,GOMAP
Mo17,P,Zm00014a024661,0.666666666666667,6,182,CAFA,GOMAP
Mo17,C,Zm00014a024661,1,14,27,CAFA,GOMAP
Mo17,C,Zm00014a034734,1,8,11,CAFA,GOMAP
Mo17,C,Zm00014a033385,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a040315,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a030295,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a042139,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a011169,1,6,22,CAFA,GOMAP
Mo17,C,Zm00014a020171,1,9,17,CAFA,GOMAP
Mo17,P,Zm00014a039375,0.818181818181818,22,125,CAFA,GOMAP
Mo17,C,Zm00014a012963,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a029031,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a022244,0.75,24,30,CAFA,GOMAP
Mo17,C,Zm00014a041815,0.615384615384615,13,12,CAFA,GOMAP
Mo17,C,Zm00014a027166,1,9,28,CAFA,GOMAP
Mo17,C,Zm00014a032303,0.888888888888889,9,9,CAFA,GOMAP
Mo17,C,Zm00014a004368,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a005571,0.615384615384615,13,24,CAFA,GOMAP
Mo17,C,Zm00014a020491,0.857142857142857,14,19,CAFA,GOMAP
Mo17,C,Zm00014a033414,1,9,18,CAFA,GOMAP
Mo17,C,Zm00014a037043,0.888888888888889,9,21,CAFA,GOMAP
Mo17,C,Zm00014a032366,0.615384615384615,13,10,CAFA,GOMAP
Mo17,P,Zm00014a035818,0.125,8,40,CAFA,GOMAP
Mo17,C,Zm00014a035778,0.483870967741936,31,27,CAFA,GOMAP
Mo17,C,Zm00014a033649,1,9,12,CAFA,GOMAP
Mo17,C,Zm00014a031078,1,8,19,CAFA,GOMAP
Mo17,C,Zm00014a021017,0.8,10,33,CAFA,GOMAP
Mo17,C,Zm00014a021093,0.516129032258065,31,36,CAFA,GOMAP
Mo17,C,Zm00014a015359,0.857142857142857,14,18,CAFA,GOMAP
Mo17,C,Zm00014a005556,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a001076,1,8,28,CAFA,GOMAP
Mo17,C,Zm00014a005555,1,8,9,CAFA,GOMAP
Mo17,C,Zm00014a043254,1,8,19,CAFA,GOMAP
Mo17,C,Zm00014a006337,0.85,20,20,CAFA,GOMAP
Mo17,P,Zm00014a006337,1,15,89,CAFA,GOMAP
Mo17,C,Zm00014a021628,0.714285714285714,21,35,CAFA,GOMAP
Mo17,C,Zm00014a023926,1,9,12,CAFA,GOMAP
Mo17,C,Zm00014a006976,0.714285714285714,21,36,CAFA,GOMAP
Mo17,C,Zm00014a043006,0.5,6,12,CAFA,GOMAP
Mo17,C,Zm00014a037617,0.75,24,23,CAFA,GOMAP
Mo17,C,Zm00014a014560,0.666666666666667,9,16,CAFA,GOMAP
Mo17,C,Zm00014a012708,0.615384615384615,13,10,CAFA,GOMAP
Mo17,C,Zm00014a019156,1,9,16,CAFA,GOMAP
Mo17,C,Zm00014a024041,0.615384615384615,13,12,CAFA,GOMAP
Mo17,C,Zm00014a019163,1,8,17,CAFA,GOMAP
Mo17,C,Zm00014a008425,0.461538461538462,13,13,CAFA,GOMAP
Mo17,C,Zm00014a015745,0.888888888888889,9,9,CAFA,GOMAP
Mo17,C,Zm00014a030572,0.8,10,23,CAFA,GOMAP
Mo17,C,Zm00014a010501,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a014295,1,9,14,CAFA,GOMAP
Mo17,C,Zm00014a029999,1,9,16,CAFA,GOMAP
Mo17,C,Zm00014a000814,1,9,11,CAFA,GOMAP
Mo17,P,Zm00014a043790,0,5,34,CAFA,GOMAP
Mo17,C,Zm00014a042732,0.75,24,24,CAFA,GOMAP
Mo17,C,Zm00014a015946,1,19,27,CAFA,GOMAP
Mo17,F,Zm00014a006409,1,27,52,CAFA,GOMAP
Mo17,C,Zm00014a006409,1,11,26,CAFA,GOMAP
Mo17,P,Zm00014a006409,0.807692307692308,26,112,CAFA,GOMAP
Mo17,C,Zm00014a034282,0.9,10,9,CAFA,GOMAP
Mo17,P,Zm00014a034282,0,1,71,CAFA,GOMAP
Mo17,F,Zm00014a044043,1,7,18,CAFA,GOMAP
Mo17,C,Zm00014a044043,1,8,19,CAFA,GOMAP
Mo17,C,Zm00014a005087,1,9,38,CAFA,GOMAP
Mo17,C,Zm00014a014201,0.615384615384615,13,13,CAFA,GOMAP
Mo17,C,Zm00014a015066,1,9,34,CAFA,GOMAP
Mo17,P,Zm00014a027852,0.142857142857143,14,7,CAFA,GOMAP
Mo17,C,Zm00014a027852,0.111111111111111,9,4,CAFA,GOMAP
Mo17,F,Zm00014a027852,0.75,8,21,CAFA,GOMAP
Mo17,C,Zm00014a010354,0.125,8,4,CAFA,GOMAP
Mo17,C,Zm00014a010349,1,4,28,CAFA,GOMAP
Mo17,P,Zm00014a010349,0.486486486486487,37,210,CAFA,GOMAP
Mo17,C,Zm00014a040942,1,8,31,CAFA,GOMAP
Mo17,C,Zm00014a032860,1,6,27,CAFA,GOMAP
Mo17,C,Zm00014a008654,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a024670,0.666666666666667,9,7,CAFA,GOMAP
Mo17,C,Zm00014a015412,0.5,4,4,CAFA,GOMAP
Mo17,P,Zm00014a015412,0.518518518518519,27,21,CAFA,GOMAP
Mo17,C,Zm00014a040667,1,12,26,CAFA,GOMAP
Mo17,C,Zm00014a004516,1,8,10,CAFA,GOMAP
Mo17,C,Zm00014a004570,1,9,12,CAFA,GOMAP
Mo17,C,Zm00014a002408,1,9,35,CAFA,GOMAP
Mo17,C,Zm00014a040702,0.8,10,23,CAFA,GOMAP
Mo17,F,Zm00014a042280,1,6,22,CAFA,GOMAP
Mo17,P,Zm00014a042280,1,25,163,CAFA,GOMAP
Mo17,C,Zm00014a042280,1,9,18,CAFA,GOMAP
Mo17,C,Zm00014a043528,0.375,8,6,CAFA,GOMAP
Mo17,C,Zm00014a028684,1,9,31,CAFA,GOMAP
Mo17,C,Zm00014a042118,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a043271,0.516129032258065,31,27,CAFA,GOMAP
Mo17,P,Zm00014a024316,0.617647058823529,34,97,CAFA,GOMAP
Mo17,C,Zm00014a006440,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a024302,1,8,11,CAFA,GOMAP
Mo17,C,Zm00014a020258,0.5,6,14,CAFA,GOMAP
Mo17,C,Zm00014a020639,1,8,14,CAFA,GOMAP
Mo17,C,Zm00014a040685,0.375,8,3,CAFA,GOMAP
Mo17,C,Zm00014a033644,0.615384615384615,13,9,CAFA,GOMAP
Mo17,C,Zm00014a041474,1,9,23,CAFA,GOMAP
Mo17,C,Zm00014a026879,0.666666666666667,24,30,CAFA,GOMAP
Mo17,C,Zm00014a027843,1,8,9,CAFA,GOMAP
Mo17,C,Zm00014a030510,0.888888888888889,9,9,CAFA,GOMAP
Mo17,C,Zm00014a036862,0.769230769230769,13,19,CAFA,GOMAP
Mo17,C,Zm00014a036653,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a039140,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a004911,0.692307692307692,13,20,CAFA,GOMAP
Mo17,C,Zm00014a008742,0.483870967741936,31,23,CAFA,GOMAP
Mo17,C,Zm00014a037347,1,11,41,CAFA,GOMAP
Mo17,C,Zm00014a013341,1,8,22,CAFA,GOMAP
Mo17,C,Zm00014a013331,1,9,15,CAFA,GOMAP
Mo17,C,Zm00014a025869,1,9,15,CAFA,GOMAP
Mo17,C,Zm00014a044658,0.419354838709677,31,23,CAFA,GOMAP
Mo17,F,Zm00014a032279,0.2,5,29,CAFA,GOMAP
Mo17,P,Zm00014a032279,0.366666666666667,30,106,CAFA,GOMAP
Mo17,C,Zm00014a010626,0.8,10,32,CAFA,GOMAP
Mo17,C,Zm00014a028186,1,11,16,CAFA,GOMAP
Mo17,C,Zm00014a002925,1,12,29,CAFA,GOMAP
Mo17,C,Zm00014a027119,1,8,24,CAFA,GOMAP
Mo17,C,Zm00014a026361,1,8,27,CAFA,GOMAP
Mo17,F,Zm00014a011058,1,5,11,CAFA,GOMAP
Mo17,P,Zm00014a011058,0.538461538461538,26,119,CAFA,GOMAP
Mo17,C,Zm00014a011058,1,9,17,CAFA,GOMAP
Mo17,C,Zm00014a030072,1,9,20,CAFA,GOMAP
Mo17,C,Zm00014a002736,0.714285714285714,21,33,CAFA,GOMAP
Mo17,C,Zm00014a027062,1,6,22,CAFA,GOMAP
Mo17,C,Zm00014a033571,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a044667,1,12,26,CAFA,GOMAP
Mo17,C,Zm00014a030006,1,9,20,CAFA,GOMAP
Mo17,C,Zm00014a044678,0.583333333333333,24,16,CAFA,GOMAP
Mo17,C,Zm00014a022924,1,8,15,CAFA,GOMAP
Mo17,C,Zm00014a007138,1,8,10,CAFA,GOMAP
Mo17,F,Zm00014a021686,1,7,15,CAFA,GOMAP
Mo17,C,Zm00014a021686,1,10,13,CAFA,GOMAP
Mo17,P,Zm00014a021686,1,25,65,CAFA,GOMAP
Mo17,C,Zm00014a027338,1,6,22,CAFA,GOMAP
Mo17,C,Zm00014a029572,0.666666666666667,24,21,CAFA,GOMAP
Mo17,C,Zm00014a022586,0.615384615384615,13,10,CAFA,GOMAP
Mo17,C,Zm00014a037916,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a028531,0.666666666666667,6,6,CAFA,GOMAP
Mo17,C,Zm00014a030671,1,8,21,CAFA,GOMAP
Mo17,C,Zm00014a007438,1,9,18,CAFA,GOMAP
Mo17,C,Zm00014a025299,1,6,20,CAFA,GOMAP
Mo17,C,Zm00014a025298,1,9,16,CAFA,GOMAP
Mo17,C,Zm00014a028352,0.615384615384615,13,9,CAFA,GOMAP
Mo17,C,Zm00014a027631,0.857142857142857,14,21,CAFA,GOMAP
Mo17,C,Zm00014a041719,0.645161290322581,31,50,CAFA,GOMAP
Mo17,C,Zm00014a023556,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a032734,0.111111111111111,9,4,CAFA,GOMAP
Mo17,C,Zm00014a016028,0.615384615384615,13,11,CAFA,GOMAP
Mo17,C,Zm00014a029370,1,9,12,CAFA,GOMAP
Mo17,C,Zm00014a024128,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a019462,1,8,14,CAFA,GOMAP
Mo17,C,Zm00014a024127,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a012045,1,9,13,CAFA,GOMAP
Mo17,P,Zm00014a043699,0.6,5,55,CAFA,GOMAP
Mo17,C,Zm00014a006738,1,9,15,CAFA,GOMAP
Mo17,C,Zm00014a010843,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a013633,0.583333333333333,24,25,CAFA,GOMAP
Mo17,C,Zm00014a000383,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a002997,1,8,32,CAFA,GOMAP
Mo17,C,Zm00014a012387,0.8,10,28,CAFA,GOMAP
Mo17,C,Zm00014a037894,0.583333333333333,24,18,CAFA,GOMAP
Mo17,C,Zm00014a008995,0.666666666666667,18,14,CAFA,GOMAP
Mo17,C,Zm00014a007152,1,8,22,CAFA,GOMAP
Mo17,C,Zm00014a035156,1,8,18,CAFA,GOMAP
Mo17,C,Zm00014a019417,1,8,9,CAFA,GOMAP
Mo17,C,Zm00014a008221,1,8,18,CAFA,GOMAP
Mo17,P,Zm00014a010547,1,20,108,CAFA,GOMAP
Mo17,F,Zm00014a010547,0.833333333333333,6,5,CAFA,GOMAP
Mo17,C,Zm00014a039448,0.583333333333333,24,19,CAFA,GOMAP
Mo17,C,Zm00014a024792,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a013661,1,9,22,CAFA,GOMAP
Mo17,C,Zm00014a008069,0.5,4,4,CAFA,GOMAP
Mo17,P,Zm00014a008069,0.185185185185185,27,18,CAFA,GOMAP
Mo17,C,Zm00014a003949,1,8,10,CAFA,GOMAP
Mo17,C,Zm00014a003950,1,9,16,CAFA,GOMAP
Mo17,C,Zm00014a032204,1,8,19,CAFA,GOMAP
Mo17,C,Zm00014a027250,1,9,20,CAFA,GOMAP
Mo17,C,Zm00014a011123,1,6,24,CAFA,GOMAP
Mo17,C,Zm00014a031787,0.483870967741936,31,27,CAFA,GOMAP
Mo17,C,Zm00014a040845,0.8,10,20,CAFA,GOMAP
Mo17,C,Zm00014a003379,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a036132,0.458333333333333,24,14,CAFA,GOMAP
Mo17,C,Zm00014a036403,0.777777777777778,9,8,CAFA,GOMAP
Mo17,C,Zm00014a016863,0.888888888888889,9,10,CAFA,GOMAP
Mo17,C,Zm00014a020779,1,6,21,CAFA,GOMAP
Mo17,C,Zm00014a008768,1,8,13,CAFA,GOMAP
Mo17,C,Zm00014a019277,1,8,28,CAFA,GOMAP
Mo17,C,Zm00014a019853,0.714285714285714,21,22,CAFA,GOMAP
Mo17,C,Zm00014a035893,0.888888888888889,9,13,CAFA,GOMAP
Mo17,C,Zm00014a019286,1,8,17,CAFA,GOMAP
Mo17,C,Zm00014a016377,1,9,18,CAFA,GOMAP
Mo17,P,Zm00014a001087,0.838709677419355,31,71,CAFA,GOMAP
Mo17,F,Zm00014a001087,1,4,15,CAFA,GOMAP
Mo17,C,Zm00014a021899,1,8,17,CAFA,GOMAP
Mo17,C,Zm00014a043725,1,9,14,CAFA,GOMAP
Mo17,C,Zm00014a030622,1,8,20,CAFA,GOMAP
Mo17,C,Zm00014a025776,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a030628,1,8,9,CAFA,GOMAP
Mo17,C,Zm00014a001371,0.444444444444444,9,13,CAFA,GOMAP
Mo17,C,Zm00014a023648,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a019508,1,8,20,CAFA,GOMAP
Mo17,C,Zm00014a005441,1,16,26,CAFA,GOMAP
Mo17,C,Zm00014a036909,1,9,37,CAFA,GOMAP
Mo17,C,Zm00014a036908,0.777777777777778,9,21,CAFA,GOMAP
Mo17,C,Zm00014a005699,1,8,14,CAFA,GOMAP
Mo17,P,Zm00014a015087,1,11,109,CAFA,GOMAP
Mo17,C,Zm00014a015087,0.9,10,16,CAFA,GOMAP
Mo17,C,Zm00014a001578,1,9,33,CAFA,GOMAP
Mo17,F,Zm00014a021077,0.833333333333333,6,25,CAFA,GOMAP
Mo17,C,Zm00014a021077,1,13,21,CAFA,GOMAP
Mo17,C,Zm00014a009321,1,9,16,CAFA,GOMAP
Mo17,P,Zm00014a011427,1,5,83,CAFA,GOMAP
Mo17,C,Zm00014a035840,0.888888888888889,9,9,CAFA,GOMAP
Mo17,C,Zm00014a014640,0.0769230769230769,13,4,CAFA,GOMAP
Mo17,C,Zm00014a042821,0.875,8,20,CAFA,GOMAP
Mo17,C,Zm00014a043214,0.714285714285714,21,33,CAFA,GOMAP
Mo17,C,Zm00014a010309,1,6,20,CAFA,GOMAP
Mo17,C,Zm00014a029926,0.888888888888889,9,17,CAFA,GOMAP
Mo17,P,Zm00014a027846,0.4,5,64,CAFA,GOMAP
Mo17,C,Zm00014a008480,1,9,14,CAFA,GOMAP
Mo17,C,Zm00014a012103,1,9,29,CAFA,GOMAP
Mo17,C,Zm00014a034348,0.625,24,25,CAFA,GOMAP
Mo17,C,Zm00014a039259,0.8,10,35,CAFA,GOMAP
Mo17,P,Zm00014a027850,0.142857142857143,14,7,CAFA,GOMAP
Mo17,C,Zm00014a027850,0.111111111111111,9,4,CAFA,GOMAP
Mo17,F,Zm00014a027850,0.75,8,21,CAFA,GOMAP
Mo17,C,Zm00014a042136,1,8,15,CAFA,GOMAP
Mo17,C,Zm00014a042144,0.458333333333333,24,13,CAFA,GOMAP
Mo17,C,Zm00014a017458,0.75,24,27,CAFA,GOMAP
Mo17,C,Zm00014a033489,0.615384615384615,13,10,CAFA,GOMAP
Mo17,C,Zm00014a019453,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a038705,1,8,12,CAFA,GOMAP
Mo17,P,Zm00014a019086,0,7,43,CAFA,GOMAP
Mo17,C,Zm00014a037460,0.857142857142857,14,19,CAFA,GOMAP
Mo17,C,Zm00014a030909,1,6,20,CAFA,GOMAP
Mo17,C,Zm00014a044418,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a037332,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a015439,0.645161290322581,31,49,CAFA,GOMAP
Mo17,C,Zm00014a031780,0.483870967741936,31,29,CAFA,GOMAP
Mo17,C,Zm00014a038572,0.8,10,15,CAFA,GOMAP
Mo17,C,Zm00014a022116,0.461538461538462,13,7,CAFA,GOMAP
Mo17,P,Zm00014a018086,1,5,247,CAFA,GOMAP
Mo17,C,Zm00014a035454,0.769230769230769,13,22,CAFA,GOMAP
Mo17,C,Zm00014a020511,0.125,8,4,CAFA,GOMAP
Mo17,C,Zm00014a043700,0.75,24,30,CAFA,GOMAP
Mo17,C,Zm00014a039749,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a037364,1,8,20,CAFA,GOMAP
Mo17,C,Zm00014a041750,1,9,24,CAFA,GOMAP
Mo17,P,Zm00014a038627,0.96,25,36,CAFA,GOMAP
Mo17,C,Zm00014a039230,1,8,15,CAFA,GOMAP
Mo17,C,Zm00014a013674,1,9,37,CAFA,GOMAP
Mo17,C,Zm00014a018935,0.888888888888889,9,9,CAFA,GOMAP
Mo17,C,Zm00014a043925,1,9,14,CAFA,GOMAP
Mo17,C,Zm00014a041594,1,12,30,CAFA,GOMAP
Mo17,C,Zm00014a002402,1,8,20,CAFA,GOMAP
Mo17,C,Zm00014a029382,1,8,12,CAFA,GOMAP
Mo17,C,Zm00014a014747,1,8,9,CAFA,GOMAP
Mo17,P,Zm00014a004689,1,14,43,CAFA,GOMAP
Mo17,C,Zm00014a004689,1,8,22,CAFA,GOMAP
Mo17,C,Zm00014a036418,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a016092,1,9,29,CAFA,GOMAP
Mo17,C,Zm00014a013713,1,9,25,CAFA,GOMAP
Mo17,C,Zm00014a041675,1,8,13,CAFA,GOMAP
Mo17,C,Zm00014a006580,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a040395,1,9,15,CAFA,GOMAP
Mo17,C,Zm00014a004486,1,8,16,CAFA,GOMAP
Mo17,C,Zm00014a008570,1,9,32,CAFA,GOMAP
Mo17,C,Zm00014a040584,1,13,20,CAFA,GOMAP
Mo17,C,Zm00014a044361,1,9,14,CAFA,GOMAP
Mo17,C,Zm00014a042675,1,8,10,CAFA,GOMAP
Mo17,C,Zm00014a039714,0.615384615384615,13,23,CAFA,GOMAP
Mo17,F,Zm00014a035702,1,8,22,CAFA,GOMAP
Mo17,P,Zm00014a035702,0.5,46,97,CAFA,GOMAP
Mo17,C,Zm00014a044555,0.615384615384615,13,10,CAFA,GOMAP
Mo17,C,Zm00014a021886,0.8,10,33,CAFA,GOMAP
Mo17,C,Zm00014a017319,0.8,10,33,CAFA,GOMAP
Mo17,C,Zm00014a013083,1,8,10,CAFA,GOMAP
Mo17,C,Zm00014a018468,1,13,21,CAFA,GOMAP
Mo17,C,Zm00014a023655,0.75,24,30,CAFA,GOMAP
Mo17,P,Zm00014a014503,1,26,76,CAFA,GOMAP
Mo17,C,Zm00014a040665,1,10,31,CAFA,GOMAP
Mo17,C,Zm00014a012552,0.75,24,30,CAFA,GOMAP
Mo17,C,Zm00014a017274,1,8,19,CAFA,GOMAP
Mo17,C,Zm00014a041206,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a033321,0.8,10,32,CAFA,GOMAP
Mo17,C,Zm00014a018213,0.538461538461538,13,37,CAFA,GOMAP
Mo17,C,Zm00014a036471,1,9,15,CAFA,GOMAP
Mo17,C,Zm00014a013994,1,6,28,CAFA,GOMAP
Mo17,C,Zm00014a001098,1,8,11,CAFA,GOMAP
Mo17,C,Zm00014a013193,1,9,18,CAFA,GOMAP
Mo17,C,Zm00014a013192,0.419354838709677,31,21,CAFA,GOMAP
Mo17,C,Zm00014a021515,0.888888888888889,9,9,CAFA,GOMAP
Mo17,C,Zm00014a034304,0.846153846153846,13,23,CAFA,GOMAP
Mo17,C,Zm00014a013084,1,8,26,CAFA,GOMAP
Mo17,C,Zm00014a015304,0.666666666666667,6,17,CAFA,GOMAP
Mo17,C,Zm00014a033811,1,8,13,CAFA,GOMAP
Mo17,C,Zm00014a008265,1,14,27,CAFA,GOMAP
Mo17,C,Zm00014a006512,0.615384615384615,13,9,CAFA,GOMAP
Mo17,C,Zm00014a002198,1,9,13,CAFA,GOMAP
Mo17,C,Zm00014a002567,0.75,24,22,CAFA,GOMAP
Mo17,C,Zm00014a004850,1,8,14,CAFA,GOMAP
Mo17,C,Zm00014a042790,1,9,35,CAFA,GOMAP
Mo17,C,Zm00014a012090,0.615384615384615,13,20,CAFA,GOMAP
Mo17,P,Zm00014a033066,0.857142857142857,21,91,CAFA,GOMAP
Mo17,C,Zm00014a020897,1,9,12,CAFA,GOMAP
Mo17,C,Zm00014a037834,0.125,8,4,CAFA,GOMAP
Mo17,C,Zm00014a007384,1,6,25,CAFA,GOMAP
Mo17,C,Zm00014a006358,1,9,22,CAFA,GOMAP
Mo17,C,Zm00014a017772,1,9,18,CAFA,GOMAP
Mo17,C,Zm00014a030632,1,19,45,CAFA,GOMAP
Mo17,C,Zm00014a022475,0.375,8,8,CAFA,GOMAP
Mo17,C,Zm00014a006725,0.769230769230769,13,17,CAFA,GOMAP
Mo17,C,Zm00014a008531,1,8,11,CAFA,GOMAP
Mo17,C,Zm00014a013434,1,8,10,CAFA,GOMAP
Mo17,C,Zm00014a009848,1,9,23,CAFA,GOMAP
Mo17,C,Zm00014a041700,0.875,16,27,CAFA,GOMAP
Mo17,C,Zm00014a001150,0.483870967741936,31,29,CAFA,GOMAP
Mo17,C,Zm00014a031859,1,8,10,CAFA,GOMAP
Mo17,C,Zm00014a024488,1,9,12,CAFA,GOMAP
Mo17,C,Zm00014a004638,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a043836,0.8,10,29,CAFA,GOMAP
Mo17,C,Zm00014a030410,0.666666666666667,15,33,CAFA,GOMAP
Mo17,P,Zm00014a030410,0.3125,16,177,CAFA,GOMAP
Mo17,C,Zm00014a027040,0,0,0,CAFA,GOMAP
Mo17,C,Zm00014a032611,0.580645161290323,31,35,CAFA,GOMAP
Mo17,C,Zm00014a009829,1,9,15,CAFA,GOMAP
Mo17,C,Zm00014a042201,0.75,24,24,CAFA,GOMAP
Mo17,C,Zm00014a000143,1,8,10,CAFA,GOMAP
Mo17,C,Zm00014a009832,0.8,10,34,CAFA,GOMAP
Mo17,C,Zm00014a021478,0.615384615384615,13,33,CAFA,GOMAP
Mo17,P,Zm00014a001505,0.675675675675676,37,56,CAFA,GOMAP
Mo17,C,Zm00014a001504,1,13,24,CAFA,GOMAP
Mo17,C,Zm00014a022529,0.615384615384615,13,14,CAFA,GOMAP
Mo17,C,Zm00014a036841,0.25,8,18,CAFA,GOMAP
Mo17,P,Zm00014a036841,0.266666666666667,30,38,CAFA,GOMAP
Mo17,C,Zm00014a004513,1,9,11,CAFA,GOMAP
Mo17,C,Zm00014a002544,0.125,8,4,CAFA,GOMAP
Mo17,C,Zm00014a017251,1,9,17,CAFA,GOMAP
Mo17,C,Zm00014a021888,1,9,39,CAFA,GOMAP
